timestamp,rides_canceled,rides_not_accomplished,rides_completed,rides_accepted,total_rides,unserved_requests_100,unserved_requests_200,unserved_requests_500,overhead_100,overhead_200,overhead_500,price_fluctuation_100,price_fluctuation_200,price_fluctuation_500
2264.0,11,12,145,196,169,0.0,0.05128205128205128,0.08333333333333333,1.566802935153634,1.8454273143482052,1.8866755504436628,1.0597617612184216,1.221903236107914,1.321301694553946
2265.0,11,12,145,196,169,0.0,0.05128205128205128,0.08333333333333333,1.566802935153634,1.8454273143482052,1.8866755504436628,1.0597617612184216,1.221903236107914,1.321301694553946
2266.0,11,12,145,196,169,0.0,0.05263157894736842,0.08333333333333333,1.566802935153634,1.8454273143482052,1.8866755504436628,1.0597617612184216,1.221903236107914,1.321301694553946
2267.0,11,12,145,196,169,0.0,0.05263157894736842,0.08333333333333333,1.566802935153634,1.8454273143482052,1.8866755504436628,1.0597617612184216,1.221903236107914,1.321301694553946
2268.0,11,12,145,197,168,0.0,0.05263157894736842,0.08333333333333333,1.566802935153634,1.8454273143482052,1.8866755504436628,1.0597617612184216,1.221903236107914,1.321301694553946
2269.0,11,12,145,197,168,0.0,0.05263157894736842,0.08333333333333333,1.566802935153634,1.8454273143482052,1.8866755504436628,1.0597617612184216,1.221903236107914,1.321301694553946
2270.0,11,12,145,197,168,0.0,0.05263157894736842,0.08333333333333333,1.566802935153634,1.8454273143482052,1.8866755504436628,1.0597617612184216,1.221903236107914,1.321301694553946
2271.0,11,12,145,197,169,0.0,0.05128205128205128,0.08235294117647059,1.566802935153634,1.8454273143482052,1.8866755504436628,1.0597617612184216,1.221903236107914,1.321301694553946
2272.0,11,12,145,197,169,0.0,0.05128205128205128,0.08235294117647059,1.6879312320541533,1.8454273143482052,1.8866755504436628,1.1079699851750284,1.221903236107914,1.321301694553946
2273.0,11,12,145,196,169,0.0,0.05405405405405406,0.08333333333333333,1.6879312320541533,1.8454273143482052,1.8866755504436628,1.1079699851750284,1.221903236107914,1.321301694553946
2274.0,11,12,145,195,170,0.0,0.05405405405405406,0.08333333333333333,1.6879312320541533,1.8454273143482052,1.8866755504436628,1.1079699851750284,1.221903236107914,1.321301694553946
2275.0,11,12,145,195,170,0.0,0.05405405405405406,0.08333333333333333,1.6879312320541533,1.8454273143482052,1.8866755504436628,1.1079699851750284,1.221903236107914,1.321301694553946
2276.0,11,12,145,195,170,0.0,0.05405405405405406,0.08333333333333333,1.740099091019784,1.8454273143482052,1.8866755504436628,1.0824259350719867,1.221903236107914,1.321301694553946
2277.0,11,12,145,195,171,0.0,0.05263157894736842,0.08333333333333333,1.740099091019784,1.8454273143482052,1.8866755504436628,1.0824259350719867,1.221903236107914,1.321301694553946
2278.0,11,12,145,195,171,0.0,0.05263157894736842,0.08333333333333333,1.740099091019784,1.8454273143482052,1.8866755504436628,1.0824259350719867,1.221903236107914,1.321301694553946
2279.0,11,12,145,195,172,0.0,0.05405405405405406,0.08235294117647059,1.740099091019784,1.8454273143482052,1.8866755504436628,1.0824259350719867,1.221903236107914,1.321301694553946
